"","uztwm","uzfwm","uzk","pctim","adimp","zperc","rexp","lztwm","lzfsm","lzfpm","lzsk","lzpk","pfree"
"85",-0.124465565915666,-3.31453392579804e-05,0,0.166921724543096,-0.0415988344367939,0,0,-0.0107947416447704,-0.000205411432958751,0.0624301355537299,0.0121298647902753,-0.01026769442849,0.195718312914891
"86",0.311061650967469,-4.84057314477446e-06,0,-0.332475641467181,-0.740723888321183,0,0,2.32345959363492,-0.000479881264572131,0.00332537330944818,-0.0114722784147953,0.0628409261307659,0.0560784060582622
"87",0.150556174108399,-6.50161151799537e-06,0,0.350461722402928,0.228454324979692,0,0,0,0.0163790436438393,-0.0162385435432543,-0.249856017481466,-0.2701075663545,-0.339565082206466
"88",0.141443146262297,4.8913592588728e-05,0,-0.558271404760768,-0.222826862477953,0,0,0.900806467726635,-0.00773521569699615,0.00433777519884108,-0.029077146262918,-0.0725096632037271,-0.0123150919958218
"89",0.125103623336534,-0.00171724859844786,0,-0.510310312505363,-0.23579486622505,0,0,-0.0232572808282047,0.000165872442729209,-0.000847017696836711,0.000216587753514821,0.00569354626099138,0.218983004061675
"90",0.0790654110269748,2.07811871756834e-05,0,-0.611582255536619,-0.0431010850274396,0,0,0.0105320854782222,0.00514051874228073,-0.00938005806579851,-0.090095067194204,-0.041224011721856,-0.0891440257575893
"91",-0.0525814395132614,1.13143762787868e-05,0,-0.342573104313657,-0.113388360654822,0,0,0.0952259073449621,-0.00060627708442739,0.00103198533837625,-0.015893972143925,-0.00812399308744984,0.0709562749963254
"92",-0.152266451575687,0.0471429199673252,-0.000147506208967424,0.291276502737086,-0.173740278611119,0.00782147514858672,-1.45257905205773e-06,0.0262736635639488,0.0214084338940688,-0.00621678761248945,0.00969040749169025,0.227116008679604,0.159204675053461
"93",1.05535662964411,1.43441761232373e-05,0,-0.486511193194399,-0.290520297851279,0,0,0.37518077427502,0.243278635943108,-0.000599562034718977,-0.000524857565483706,-0.418941012843581,-0.379160431297498
"94",0.665146754544526,2.73747430374397e-05,0,-0.454951804238512,-0.538199399569567,0,0,0.519817877578369,-0.00278879589599725,0.00322451430383327,-0.272022201930554,-0.149868229205339,0.225511937519964
"95",-0.279357302637094,-8.14660155627775e-06,0,0.0800979415359645,-0.110658512694606,0,0,0.0297954041075503,0.0442598081542319,-0.0276395733701759,-0.11195950198887,-0.0608055575307564,0.161868800727716
"96",0.403458607459381,-0.00915708035625549,-0.00399253273403239,-0.635396869566235,-0.224660944966362,0.0237234960561139,-0.0180394046659466,0.0508324584574866,0.00941128630387127,0.0215441850848937,-0.0550513784115565,-0.0228214032823984,0.248394233740384
"97",1.5747781261452,-0.00247006801727678,0,-0.619034547348259,-0.841264136401138,0,0,0.302507782260263,-0.118631116107976,0.0941523480595156,-0.19423349741987,-0.177463048070858,-0.973349167621896
"98",0.0334591404396563,1.26374997702383e-05,0,-0.33713095902022,-0.0176771324252926,0,0,0.0121302415651322,0,0,-6.31318415942411e-06,0,0.333479652927291
"99",0.066989705125912,3.33570038424848,0,-0.63971445929953,-0.100540085992231,0,0,0.0738251294791249,0.0476720615266087,-0.00870956545012207,-0.0235724595620143,-0.137532215215707,-0.0504235483241473
"100",-0.0133691471279537,-0.038049839519959,-0.0394957222625396,-0.139697170514813,-0.0121469338785387,-0.0792395986814873,0.00843922102377961,-0.0101592660253245,1.24847639356222,-0.0780406157480421,0.233093227858243,1.7032562654778,0.530053238320932
"101",2.22402038914452,-0.000701725443859238,0,-0.329074075780458,-0.15721752259895,0,0,0.15701373570243,-0.0472324687188428,0.0418190636785943,-0.122900432783618,-0.279960615259181,-0.416704429348911
"102",0.916070834026079,0.000104633917786176,0,-0.408761592758315,-0.1486863866479,0.0332087595249875,-0.00356610878420402,0.072839599229069,0.00543064858058433,0.0384104870492352,-0.169834560195414,-0.000203669486878817,-0.0908825065029928
"103",-0.129393872988753,-1.08289959194391e-05,0,0.260336051709343,0.00190834067012345,-2.1590150366933e-06,2.17631583967136e-06,0,-0.00365909029700248,3.21486963731303e-06,-2.98968923959807e-05,0.0349276275637721,0.421195034796675
"104",-0.0535795253482564,1.28124545950171e-09,0,-0.0204354216726213,0.0627300687764318,0,0,-0.216401650591357,0.000452783254841793,0.00190764740101423,-0.000633863410660885,-0.00162637182533829,0.496211924214684
"105",1.45957050970249,-3.15381269018123e-06,0,-0.0486655921293089,-0.0726978329025323,0,0,0.254561239505421,0.114934727683985,-0.0452053568012082,-0.27300545176942,-0.303769092904282,-0.526986545631198
"106",0.0806508529798195,0,0,0.305324538535919,0.183142438706023,0,0,0.209767038365692,-0.00821565964301654,0.0191364958271727,-0.181375404943961,-0.14492355101448,0.285538898689197
"107",0.216155770351107,-0.00121958283368735,7.51567984110329e-05,-0.469152635568863,-0.228480878663859,-0.00027178828311333,0.000134968831253426,0.85469141527287,-0.0215162257098987,0.0194982467707546,-0.120828888207647,-0.133392448774757,0.0245562105935595
"108",0.441801008494753,-0.00862000102733917,0,-0.409090354403324,-0.358157185360739,0,0,0.313903949929981,0.00570393869534691,-0.00165722232187008,-0.00333897334290511,-0.011615783615493,0.290126338774876
"109",0.385928602393054,-0.0921784741604222,-0.335487956954985,-0.451350381266403,-0.042369171888603,0.928195167879267,-3.95241493789129e-07,0.18949071872319,0.0468391495092687,-0.0289034151692579,-0.0731336311945936,-0.0511271609423053,0.0570391913018467
"110",-0.0333176711664161,-0.000144829925493043,0,-0.143628188033408,-0.0368727667975392,0,0,-0.0249648717582662,-0.0359712623020072,0.0178581268079568,0.0267555974693116,0.0320413182641168,0.393307462840704
"111",-0.360704741711978,-6.91400542573369e-06,0,0.188636518122564,-0.148037187771308,0,0,0.0364024975376342,0.0246393542013341,-0.0122188672768139,-0.0382253521485609,-0.0523548069207231,0.429780656427027
"112",-0.0902786155707853,3.59395069936746e-06,0,-0.190786103127097,-0.0455499860640877,-1.48811222366101e-06,-1.87475938486993e-06,-0.00246443178779874,0.00478743499953898,-0.0071198862758221,0.0695750078537335,0.0528971086545784,0.306352196878184
"113",1.66249515820198,3.6543007758132,0,-0.00840238510762763,0.000449073175270755,0,0,3.83571453895222e-05,-0.000168281902700635,0.00045133915486314,-0.00130599017243094,-0.000815296473418575,-0.00177252391489907
"114",0.08082988378991,4.75866781051579,0,0.217076557258311,0.0740734424664749,0,0,-0.0638195588302998,-0.0189633498779064,0.0339176902397249,-0.0162220322582356,0.00357310904952509,0.228407195066147
"115",1.35568735997593,2.70192433085347e-05,0,-0.158705450340098,-0.0417227549729727,0,0,0.0104188203921289,-0.0645554036734951,0.0526363510320393,-0.0278931712280851,-0.122007166785388,0.317702299425602
"116",0.378749349155529,1.7614424886641e-07,0,-0.187801767053784,-0.397133227143997,0,0,2.35653028948748,-0.00784555596966327,0.00443392012067502,-0.0425604907003056,-0.0974791097019829,-0.0291232621735054
"117",-0.225162188142553,4.54685467043106,0,-0.0111923819111129,-0.000785893704819393,0,0,0,-0.000133187733844643,0.000187254093687462,-0.000997746861195759,-0.000486531050850261,-0.000437316555117414
"118",-0.0766370912678267,-0.012287381562096,-0.0153233264916415,0.0532644729104882,-0.165645886354057,0.130078690893223,-0.0864714053264428,0.15474933425246,0.234897642719682,-0.00887796368649041,0.0707502312270193,0.400738419946935,0.354249839230453
"119",0.225925191383136,-0.0413714477374124,-0.000289490785452678,-0.555156356656629,-0.352431673859314,0.000669910060873841,0,1.57400740893672,0.0272213846844444,-0.0166285994108126,-0.0484541700777694,-0.0715265862256497,0.0102122044924229
"120",0.429123608103673,0.000230861226753483,0,-0.371967683312843,-0.43962371649284,0.122186768839143,-0.00632092005597791,0.873518920006737,0.187699484504936,0.156118883432085,9.79675764504141e-05,0.179981675427811,0.0479230404310006
"121",0.0780182118689162,4.09587488241824,0,-0.693426495366832,-0.157179477946147,0,0,0.252655485677396,-0.0182791914380979,0.0367718077694122,-0.111134549144507,-0.0774733663600915,-0.0274387270588246
"122",-0.0890255249139501,0.0555092293997808,0.0189957666087139,0.294716713714872,-0.00284182015515003,-0.0349181260584382,0,-0.0272184062806635,0.00443089807335637,-0.00434399279115143,0.00680162902113625,0.0122357755251413,0.387001012533707
"123",0.471033157361269,-0.193914316033767,-0.0297814514300237,-0.419902219319277,-0.523068453169028,0.0862865266350963,-0.297086996565058,2.41064745467669,0.754334392091345,-0.0528144903234159,-0.255737638472753,0.00526268876621472,0.000151879812212107
"124",-0.00171917047908164,3.1439070963418e-05,-2.84208252307564e-08,0.227620301521,-0.113029364416307,2.06032380752443e-08,-4.79242021040176e-06,0.130573130435108,-0.0758370525705708,0.0994855282107717,-0.0930088421871515,-0.130621664843656,0.0340953167601788
"125",0.130408401962432,0.00433722772900098,0,0.254583055087093,0.0605903608215549,0,0,3.01861770599651,0.0519190346612384,-0.0611893355271878,-0.549114389936818,-0.194702244298678,0.000103819599354658
"126",-0.0954969400701393,-6.46018664022012e-06,0,-0.151702038761514,-0.0797332957147379,0,0,-0.00441179177344412,-0.003695400551609,0.00344217881026822,0.079606413330168,0.0161362408149554,0.390269742187212
"127",0.00743612389041969,1.1241382010769e-06,0,0.0426516767860004,0.0534243322117974,0,0,-0.0234023069743261,0,0,0,0,0.662125417584468
"128",-0.365538431343725,0.000270664527471595,0,0.432432337528919,0.00775026292665342,0,0,-0.0117361090053397,0.0475386660549007,0.0216351516184123,0.0204987456394609,-0.0271660684920216,0.406483056586665
