"Index","P","Q","E"
1965-06-01,1.39,0.138509459459459,-79.2
1965-06-02,0,0.128517567567568,-79.2
1965-06-03,2.33,0.125992567567568,-79.2
1965-06-04,0.02,0.121957432432432,-79.2
1965-06-05,0,0.117535810810811,-79.2
1965-06-06,0,0.114217567567568,-79.2
1965-06-07,0,0.108531756756757,-79.2
1965-06-08,0,0.103637837837838,-79.2
1965-06-09,0,0.101072297297297,-79.2
1965-06-10,0,0.100714189189189,-79.2
1965-06-11,0,0.101047972972973,-79.2
1965-06-12,0,0.104071621621622,-79.2
1965-06-13,0,0.10189527027027,-79.2
1965-06-14,0,0.103466891891892,-79.2
1965-06-15,0,0.105325,-79.2
1965-06-16,0,0.103778378378378,-79.2
1965-06-17,0,0.103675,-79.2
1965-06-18,0,0.104681756756757,-79.2
1965-06-19,0,0.107462162162162,-79.2
1965-06-20,0,0.106897972972973,-79.2
1965-06-21,0,0.104781756756757,-79.2
1965-06-22,0.04,0.120581756756757,-79.2
1965-06-23,0.1,0.137756081081081,-79.2
1965-06-24,0,0.123056756756757,-79.2
1965-06-25,0.02,0.127212162162162,-79.2
1965-06-26,21.53,0.130722972972973,-79.2
1965-06-27,0.01,0.127472297297297,-79.2
1965-06-28,0.01,0.14205472972973,-79.2
1965-06-29,0,0.175256756756757,-79.2
1965-06-30,2.49,0.197634459459459,-79.2
1965-07-01,0,0.188152702702703,-79.2
1965-07-02,0.01,0.199218243243243,-79.2
1965-07-03,5.06,0.240307432432432,-79.2
1965-07-04,0.07,0.222216891891892,-79.2
1965-07-05,0,0.178066216216216,-79.2
1965-07-06,0.02,0.147993918918919,-79.2
1965-07-07,0,0.139635135135135,-79.2
1965-07-08,0,0.135721621621622,-79.2
1965-07-09,0,0.132012837837838,-79.2
1965-07-10,0,0.138824324324324,-79.2
1965-07-11,0,0.127728378378378,-79.2
1965-07-12,0.49,0.128444594594595,-79.2
1965-07-13,0,0.128528378378378,-79.2
1965-07-14,0.01,0.131727027027027,-79.2
1965-07-15,0.05,0.130929054054054,-79.2
1965-07-16,0,0.128056756756757,-79.2
1965-07-17,0.22,0.138022972972973,-79.2
1965-07-18,0.12,0.134150675675676,-79.2
1965-07-19,6.43,0.137598648648649,-79.2
1965-07-20,0,0.143691216216216,-79.2
1965-07-21,1.27,0.167261486486487,-79.2
1965-07-22,0.01,0.167449324324324,-79.2
1965-07-23,0.09,0.174909459459459,-79.2
1965-07-24,6.11,0.163464189189189,-79.2
1965-07-25,0.04,0.146294594594595,-79.2
1965-07-26,0,0.138488513513514,-79.2
1965-07-27,3.89,0.171460135135135,-79.2
1965-07-28,8.68,0.176117567567568,-79.2
1965-07-29,2.17,0.164258783783784,-79.2
1965-07-30,0.28,0.160584459459459,-79.2
1965-07-31,0,0.151192567567568,-79.2
1965-08-01,0,0.150089864864865,-79.2
1965-08-02,0.09,0.170589189189189,-79.2
1965-08-03,5.26,0.200068918918919,-79.2
1965-08-04,8.57,0.237431756756757,-79.2
1965-08-05,0.38,0.225595945945946,-79.2
1965-08-06,0.05,0.204902702702703,-79.2
1965-08-07,0,0.2011,-79.2
1965-08-08,22.16,0.322277702702703,-79.2
1965-08-09,0.52,0.300848648648649,-79.2
1965-08-10,0,0.263675675675676,-79.2
1965-08-11,0,0.238016891891892,-79.2
1965-08-12,0,0.249632432432432,-79.2
1965-08-13,0.07,0.387868243243243,-79.2
1965-08-14,1.71,0.71575,-79.2
1965-08-15,23.84,1.51775,-79.2
1965-08-16,5.18,1.48807432432432,-79.2
1965-08-17,59.09,1.13483108108108,-79.2
1965-08-18,4.19,0.77827027027027,-79.2
1965-08-19,0,0.636006081081081,-79.2
1965-08-20,6.9,0.627248648648649,-79.2
1965-08-21,0.01,0.506591891891892,-79.2
1965-08-22,0.01,0.436288513513514,-79.2
1965-08-23,0.3,0.425787837837838,-79.2
1965-08-24,0.03,0.393309459459459,-79.2
1965-08-25,0,0.367786486486487,-79.2
1965-08-26,0,0.345782432432432,-79.2
1965-08-27,0,0.337742567567568,-79.2
1965-08-28,0,0.33030472972973,-79.2
1965-08-29,0,0.329690540540541,-79.2
1965-08-30,0,0.329116891891892,-79.2
1965-08-31,0,0.31625,-79.2
1965-09-01,0,0.308816891891892,-79.2
1965-09-02,3.33,0.349220945945946,-79.2
1965-09-03,4.27,0.41545472972973,-79.2
